NODE 69  	COORD	0.0000000000000000e+00	3.3999999999999997e-01	0.0000000000000000e+00
NODE 70  	COORD	1.0000000000000004e-02	3.3999999999999991e-01	0.0000000000000000e+00
NODE 71  	COORD	0.0000000000000000e+00	3.4999999999999998e-01	0.0000000000000000e+00
NODE 72  	COORD	1.0000000000000004e-02	3.4999999999999998e-01	0.0000000000000000e+00
NODE 73  	COORD	0.0000000000000000e+00	3.5999999999999999e-01	0.0000000000000000e+00
NODE 74  	COORD	1.0000000000000005e-02	3.5999999999999999e-01	0.0000000000000000e+00
NODE 75  	COORD	0.0000000000000000e+00	3.7000000000000000e-01	0.0000000000000000e+00
NODE 76  	COORD	1.0000000000000004e-02	3.7000000000000000e-01	0.0000000000000000e+00
NODE 77  	COORD	0.0000000000000000e+00	3.8000000000000000e-01	0.0000000000000000e+00
NODE 78  	COORD	1.0000000000000004e-02	3.8000000000000000e-01	0.0000000000000000e+00
NODE 79  	COORD	0.0000000000000000e+00	3.9000000000000001e-01	0.0000000000000000e+00
NODE 80  	COORD	1.0000000000000002e-02	3.9000000000000001e-01	0.0000000000000000e+00
NODE 81  	COORD	0.0000000000000000e+00	4.0000000000000002e-01	0.0000000000000000e+00
NODE 82  	COORD	1.0000000000000004e-02	4.0000000000000002e-01	0.0000000000000000e+00
NODE 83  	COORD	0.0000000000000000e+00	4.1000000000000003e-01	0.0000000000000000e+00
NODE 84  	COORD	1.0000000000000004e-02	4.1000000000000009e-01	0.0000000000000000e+00
NODE 85  	COORD	0.0000000000000000e+00	4.2000000000000004e-01	0.0000000000000000e+00
NODE 86  	COORD	1.0000000000000005e-02	4.2000000000000010e-01	0.0000000000000000e+00
NODE 87  	COORD	0.0000000000000000e+00	4.2999999999999994e-01	0.0000000000000000e+00
NODE 88  	COORD	1.0000000000000004e-02	4.2999999999999988e-01	0.0000000000000000e+00
NODE 89  	COORD	0.0000000000000000e+00	4.3999999999999995e-01	0.0000000000000000e+00
NODE 90  	COORD	1.0000000000000002e-02	4.3999999999999989e-01	0.0000000000000000e+00
NODE 91  	COORD	0.0000000000000000e+00	4.4999999999999996e-01	0.0000000000000000e+00
NODE 92  	COORD	1.0000000000000004e-02	4.4999999999999990e-01	0.0000000000000000e+00
NODE 93  	COORD	0.0000000000000000e+00	4.5999999999999996e-01	0.0000000000000000e+00
NODE 94  	COORD	1.0000000000000004e-02	4.5999999999999991e-01	0.0000000000000000e+00
NODE 95  	COORD	0.0000000000000000e+00	4.6999999999999997e-01	0.0000000000000000e+00
NODE 96  	COORD	1.0000000000000005e-02	4.6999999999999997e-01	0.0000000000000000e+00
NODE 97  	COORD	0.0000000000000000e+00	4.7999999999999998e-01	0.0000000000000000e+00
NODE 98  	COORD	1.0000000000000005e-02	4.7999999999999998e-01	0.0000000000000000e+00
NODE 99  	COORD	0.0000000000000000e+00	4.8999999999999999e-01	0.0000000000000000e+00
NODE 100  	COORD	1.0000000000000004e-02	4.8999999999999999e-01	0.0000000000000000e+00
NODE 101  	COORD	0.0000000000000000e+00	5.0000000000000000e-01	0.0000000000000000e+00
NODE 102  	COORD	1.0000000000000002e-02	5.0000000000000000e-01	0.0000000000000000e+00
NODE 103  	COORD	0.0000000000000000e+00	5.1000000000000001e-01	0.0000000000000000e+00
NODE 104  	COORD	1.0000000000000004e-02	5.1000000000000001e-01	0.0000000000000000e+00
NODE 105  	COORD	0.0000000000000000e+00	5.2000000000000002e-01	0.0000000000000000e+00
NODE 106  	COORD	1.0000000000000005e-02	5.2000000000000002e-01	0.0000000000000000e+00
NODE 107  	COORD	0.0000000000000000e+00	5.3000000000000003e-01	0.0000000000000000e+00
NODE 108  	COORD	1.0000000000000005e-02	5.3000000000000003e-01	0.0000000000000000e+00
NODE 109  	COORD	0.0000000000000000e+00	5.4000000000000004e-01	0.0000000000000000e+00
NODE 110  	COORD	1.0000000000000004e-02	5.4000000000000004e-01	0.0000000000000000e+00
NODE 111  	COORD	0.0000000000000000e+00	5.5000000000000004e-01	0.0000000000000000e+00
NODE 112  	COORD	1.0000000000000002e-02	5.5000000000000004e-01	0.0000000000000000e+00
NODE 113  	COORD	0.0000000000000000e+00	5.6000000000000005e-01	0.0000000000000000e+00
NODE 114  	COORD	1.0000000000000004e-02	5.6000000000000005e-01	0.0000000000000000e+00
NODE 115  	COORD	0.0000000000000000e+00	5.7000000000000006e-01	0.0000000000000000e+00
NODE 116  	COORD	1.0000000000000002e-02	5.7000000000000017e-01	0.0000000000000000e+00
NODE 117  	COORD	0.0000000000000000e+00	5.8000000000000007e-01	0.0000000000000000e+00
NODE 118  	COORD	1.0000000000000002e-02	5.8000000000000018e-01	0.0000000000000000e+00
NODE 119  	COORD	0.0000000000000000e+00	5.8999999999999997e-01	0.0000000000000000e+00
NODE 120  	COORD	1.0000000000000009e-02	5.8999999999999997e-01	0.0000000000000000e+00
NODE 121  	COORD	0.0000000000000000e+00	5.9999999999999998e-01	0.0000000000000000e+00
NODE 122  	COORD	1.0000000000000004e-02	5.9999999999999998e-01	0.0000000000000000e+00
NODE 123  	COORD	0.0000000000000000e+00	6.0999999999999999e-01	0.0000000000000000e+00
NODE 124  	COORD	1.0000000000000005e-02	6.0999999999999999e-01	0.0000000000000000e+00
NODE 125  	COORD	0.0000000000000000e+00	6.2000000000000000e-01	0.0000000000000000e+00
NODE 126  	COORD	1.0000000000000002e-02	6.2000000000000000e-01	0.0000000000000000e+00
NODE 127  	COORD	0.0000000000000000e+00	6.3000000000000000e-01	0.0000000000000000e+00
NODE 128  	COORD	1.0000000000000002e-02	6.3000000000000000e-01	0.0000000000000000e+00
NODE 129  	COORD	0.0000000000000000e+00	6.4000000000000001e-01	0.0000000000000000e+00
NODE 130  	COORD	1.0000000000000009e-02	6.4000000000000001e-01	0.0000000000000000e+00
NODE 131  	COORD	0.0000000000000000e+00	6.4999999999999991e-01	0.0000000000000000e+00
NODE 132  	COORD	1.0000000000000004e-02	6.4999999999999980e-01	0.0000000000000000e+00
NODE 133  	COORD	0.0000000000000000e+00	6.5999999999999992e-01	0.0000000000000000e+00
NODE 134  	COORD	1.0000000000000005e-02	6.5999999999999981e-01	0.0000000000000000e+00
NODE 135  	COORD	0.0000000000000000e+00	6.6999999999999993e-01	0.0000000000000000e+00
NODE 136  	COORD	1.0000000000000002e-02	6.6999999999999982e-01	0.0000000000000000e+00
NODE 137  	COORD	0.0000000000000000e+00	6.7999999999999994e-01	0.0000000000000000e+00
NODE 138  	COORD	1.0000000000000009e-02	6.7999999999999983e-01	0.0000000000000000e+00
NODE 139  	COORD	0.0000000000000000e+00	6.8999999999999995e-01	0.0000000000000000e+00
NODE 140  	COORD	1.0000000000000005e-02	6.8999999999999995e-01	0.0000000000000000e+00
NODE 141  	COORD	0.0000000000000000e+00	6.9999999999999996e-01	0.0000000000000000e+00
NODE 142  	COORD	1.0000000000000009e-02	6.9999999999999996e-01	0.0000000000000000e+00
NODE 143  	COORD	0.0000000000000000e+00	7.0999999999999996e-01	0.0000000000000000e+00
NODE 144  	COORD	1.0000000000000005e-02	7.0999999999999996e-01	0.0000000000000000e+00
NODE 145  	COORD	0.0000000000000000e+00	7.1999999999999997e-01	0.0000000000000000e+00
NODE 146  	COORD	1.0000000000000007e-02	7.1999999999999997e-01	0.0000000000000000e+00
NODE 147  	COORD	0.0000000000000000e+00	7.2999999999999998e-01	0.0000000000000000e+00
NODE 148  	COORD	1.0000000000000005e-02	7.2999999999999998e-01	0.0000000000000000e+00
NODE 149  	COORD	0.0000000000000000e+00	7.3999999999999999e-01	0.0000000000000000e+00
NODE 150  	COORD	1.0000000000000005e-02	7.3999999999999999e-01	0.0000000000000000e+00
NODE 151  	COORD	0.0000000000000000e+00	7.5000000000000000e-01	0.0000000000000000e+00
NODE 152  	COORD	1.0000000000000009e-02	7.5000000000000000e-01	0.0000000000000000e+00
NODE 153  	COORD	0.0000000000000000e+00	7.6000000000000001e-01	0.0000000000000000e+00
NODE 154  	COORD	1.0000000000000009e-02	7.6000000000000001e-01	0.0000000000000000e+00
NODE 155  	COORD	0.0000000000000000e+00	7.7000000000000002e-01	0.0000000000000000e+00
NODE 156  	COORD	1.0000000000000007e-02	7.7000000000000002e-01	0.0000000000000000e+00
NODE 157  	COORD	0.0000000000000000e+00	7.8000000000000003e-01	0.0000000000000000e+00
NODE 158  	COORD	1.0000000000000005e-02	7.8000000000000003e-01	0.0000000000000000e+00
NODE 159  	COORD	0.0000000000000000e+00	7.9000000000000004e-01	0.0000000000000000e+00
NODE 160  	COORD	1.0000000000000005e-02	7.9000000000000004e-01	0.0000000000000000e+00
NODE 161  	COORD	0.0000000000000000e+00	8.0000000000000004e-01	0.0000000000000000e+00
NODE 162  	COORD	1.0000000000000009e-02	8.0000000000000004e-01	0.0000000000000000e+00
NODE 163  	COORD	0.0000000000000000e+00	8.1000000000000005e-01	0.0000000000000000e+00
NODE 164  	COORD	1.0000000000000007e-02	8.1000000000000005e-01	0.0000000000000000e+00
NODE 165  	COORD	0.0000000000000000e+00	8.2000000000000006e-01	0.0000000000000000e+00
NODE 166  	COORD	1.0000000000000012e-02	8.2000000000000017e-01	0.0000000000000000e+00
NODE 167  	COORD	0.0000000000000000e+00	8.2999999999999996e-01	0.0000000000000000e+00
NODE 168  	COORD	1.0000000000000007e-02	8.2999999999999996e-01	0.0000000000000000e+00
NODE 169  	COORD	0.0000000000000000e+00	8.3999999999999997e-01	0.0000000000000000e+00
NODE 170  	COORD	1.0000000000000007e-02	8.3999999999999997e-01	0.0000000000000000e+00
NODE 171  	COORD	0.0000000000000000e+00	8.4999999999999998e-01	0.0000000000000000e+00
NODE 172  	COORD	1.0000000000000005e-02	8.4999999999999998e-01	0.0000000000000000e+00
NODE 173  	COORD	0.0000000000000000e+00	8.5999999999999999e-01	0.0000000000000000e+00
NODE 174  	COORD	1.0000000000000005e-02	8.5999999999999999e-01	0.0000000000000000e+00
NODE 175  	COORD	0.0000000000000000e+00	8.7000000000000000e-01	0.0000000000000000e+00
NODE 176  	COORD	1.0000000000000012e-02	8.7000000000000000e-01	0.0000000000000000e+00
NODE 177  	COORD	0.0000000000000000e+00	8.8000000000000000e-01	0.0000000000000000e+00
NODE 178  	COORD	1.0000000000000007e-02	8.8000000000000000e-01	0.0000000000000000e+00
NODE 179  	COORD	0.0000000000000000e+00	8.9000000000000001e-01	0.0000000000000000e+00
NODE 180  	COORD	1.0000000000000011e-02	8.9000000000000001e-01	0.0000000000000000e+00
NODE 181  	COORD	0.0000000000000000e+00	9.0000000000000002e-01	0.0000000000000000e+00
NODE 182  	COORD	1.0000000000000005e-02	9.0000000000000002e-01	0.0000000000000000e+00
NODE 183  	COORD	0.0000000000000000e+00	9.1000000000000003e-01	0.0000000000000000e+00
NODE 184  	COORD	1.0000000000000012e-02	9.1000000000000003e-01	0.0000000000000000e+00
NODE 185  	COORD	0.0000000000000000e+00	9.2000000000000004e-01	0.0000000000000000e+00
NODE 186  	COORD	1.0000000000000012e-02	9.2000000000000004e-01	0.0000000000000000e+00
NODE 187  	COORD	0.0000000000000000e+00	9.2999999999999994e-01	0.0000000000000000e+00
NODE 188  	COORD	1.0000000000000007e-02	9.2999999999999983e-01	0.0000000000000000e+00
NODE 189  	COORD	0.0000000000000000e+00	9.3999999999999995e-01	0.0000000000000000e+00
NODE 190  	COORD	1.0000000000000007e-02	9.3999999999999995e-01	0.0000000000000000e+00
NODE 191  	COORD	0.0000000000000000e+00	9.4999999999999996e-01	0.0000000000000000e+00
NODE 192  	COORD	1.0000000000000011e-02	9.4999999999999996e-01	0.0000000000000000e+00
NODE 193  	COORD	0.0000000000000000e+00	9.5999999999999996e-01	0.0000000000000000e+00
NODE 194  	COORD	1.0000000000000011e-02	9.5999999999999996e-01	0.0000000000000000e+00
NODE 195  	COORD	0.0000000000000000e+00	9.6999999999999997e-01	0.0000000000000000e+00
NODE 196  	COORD	1.0000000000000009e-02	9.6999999999999997e-01	0.0000000000000000e+00
NODE 197  	COORD	0.0000000000000000e+00	9.7999999999999998e-01	0.0000000000000000e+00
NODE 198  	COORD	1.0000000000000012e-02	9.7999999999999998e-01	0.0000000000000000e+00
NODE 199  	COORD	0.0000000000000000e+00	9.8999999999999999e-01	0.0000000000000000e+00
NODE 200  	COORD	1.0000000000000011e-02	9.8999999999999999e-01	0.0000000000000000e+00
NODE 201  	COORD	0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
NODE 202  	COORD	1.0000000000000009e-02	1.0000000000000000e+00	0.0000000000000000e+00
NODE 203  	COORD	2.0000000000000000e-02	1.0000000000000011e-02	0.0000000000000000e+00
NODE 204  	COORD	2.0000000000000000e-02	0.0000000000000000e+00	0.0000000000000000e+00
NODE 205  	COORD	2.0000000000000000e-02	2.0000000000000021e-02	0.0000000000000000e+00
NODE 206  	COORD	2.0000000000000000e-02	3.0000000000000027e-02	0.0000000000000000e+00
NODE 207  	COORD	2.0000000000000000e-02	4.0000000000000042e-02	0.0000000000000000e+00
NODE 208  	COORD	2.0000000000000000e-02	4.9999999999999933e-02	0.0000000000000000e+00
NODE 209  	COORD	2.0000000000000000e-02	5.9999999999999942e-02	0.0000000000000000e+00
NODE 210  	COORD	1.9999999999999997e-02	6.9999999999999951e-02	0.0000000000000000e+00
NODE 211  	COORD	2.0000000000000007e-02	7.9999999999999974e-02	0.0000000000000000e+00
NODE 212  	COORD	2.0000000000000007e-02	8.9999999999999969e-02	0.0000000000000000e+00
NODE 213  	COORD	2.0000000000000004e-02	9.9999999999999978e-02	0.0000000000000000e+00
NODE 214  	COORD	2.0000000000000000e-02	1.0999999999999997e-01	0.0000000000000000e+00
NODE 215  	COORD	2.0000000000000000e-02	1.2000000000000000e-01	0.0000000000000000e+00
NODE 216  	COORD	2.0000000000000007e-02	1.3000000000000000e-01	0.0000000000000000e+00
NODE 217  	COORD	2.0000000000000007e-02	1.4000000000000001e-01	0.0000000000000000e+00
NODE 218  	COORD	2.0000000000000000e-02	1.5000000000000005e-01	0.0000000000000000e+00
NODE 219  	COORD	2.0000000000000000e-02	1.6000000000000006e-01	0.0000000000000000e+00
NODE 220  	COORD	2.0000000000000000e-02	1.6999999999999998e-01	0.0000000000000000e+00
NODE 221  	COORD	2.0000000000000007e-02	1.7999999999999994e-01	0.0000000000000000e+00
NODE 222  	COORD	2.0000000000000007e-02	1.8999999999999995e-01	0.0000000000000000e+00
NODE 223  	COORD	2.0000000000000007e-02	1.9999999999999996e-01	0.0000000000000000e+00
NODE 224  	COORD	2.0000000000000000e-02	2.0999999999999994e-01	0.0000000000000000e+00
NODE 225  	COORD	1.9999999999999997e-02	2.1999999999999995e-01	0.0000000000000000e+00
NODE 226  	COORD	2.0000000000000007e-02	2.2999999999999995e-01	0.0000000000000000e+00
NODE 227  	COORD	2.0000000000000011e-02	2.3999999999999999e-01	0.0000000000000000e+00
NODE 228  	COORD	2.0000000000000007e-02	2.5000000000000000e-01	0.0000000000000000e+00
NODE 229  	COORD	2.0000000000000000e-02	2.6000000000000001e-01	0.0000000000000000e+00
NODE 230  	COORD	2.0000000000000004e-02	2.7000000000000002e-01	0.0000000000000000e+00
NODE 231  	COORD	2.0000000000000007e-02	2.8000000000000003e-01	0.0000000000000000e+00
NODE 232  	COORD	2.0000000000000007e-02	2.9000000000000015e-01	0.0000000000000000e+00
NODE 233  	COORD	2.0000000000000011e-02	2.9999999999999988e-01	0.0000000000000000e+00
NODE 234  	COORD	2.0000000000000000e-02	3.0999999999999989e-01	0.0000000000000000e+00
NODE 235  	COORD	2.0000000000000000e-02	3.1999999999999990e-01	0.0000000000000000e+00
NODE 236  	COORD	2.0000000000000004e-02	3.2999999999999990e-01	0.0000000000000000e+00
NODE 237  	COORD	2.0000000000000007e-02	3.3999999999999997e-01	0.0000000000000000e+00
NODE 238  	COORD	2.0000000000000007e-02	3.4999999999999998e-01	0.0000000000000000e+00
NODE 239  	COORD	2.0000000000000011e-02	3.5999999999999999e-01	0.0000000000000000e+00
NODE 240  	COORD	2.0000000000000007e-02	3.7000000000000000e-01	0.0000000000000000e+00
NODE 241  	COORD	2.0000000000000007e-02	3.8000000000000000e-01	0.0000000000000000e+00
NODE 242  	COORD	2.0000000000000004e-02	3.9000000000000001e-01	0.0000000000000000e+00
NODE 243  	COORD	2.0000000000000007e-02	4.0000000000000002e-01	0.0000000000000000e+00
NODE 244  	COORD	2.0000000000000007e-02	4.1000000000000009e-01	0.0000000000000000e+00
NODE 245  	COORD	2.0000000000000011e-02	4.2000000000000010e-01	0.0000000000000000e+00
NODE 246  	COORD	2.0000000000000007e-02	4.2999999999999988e-01	0.0000000000000000e+00
NODE 247  	COORD	2.0000000000000004e-02	4.3999999999999989e-01	0.0000000000000000e+00
NODE 248  	COORD	2.0000000000000007e-02	4.4999999999999990e-01	0.0000000000000000e+00
NODE 249  	COORD	2.0000000000000007e-02	4.5999999999999991e-01	0.0000000000000000e+00
NODE 250  	COORD	2.0000000000000011e-02	4.6999999999999997e-01	0.0000000000000000e+00
NODE 251  	COORD	2.0000000000000011e-02	4.7999999999999998e-01	0.0000000000000000e+00
NODE 252  	COORD	2.0000000000000007e-02	4.8999999999999999e-01	0.0000000000000000e+00
NODE 253  	COORD	2.0000000000000004e-02	5.0000000000000000e-01	0.0000000000000000e+00
NODE 254  	COORD	2.0000000000000007e-02	5.1000000000000001e-01	0.0000000000000000e+00
NODE 255  	COORD	2.0000000000000011e-02	5.2000000000000002e-01	0.0000000000000000e+00
NODE 256  	COORD	2.0000000000000011e-02	5.3000000000000003e-01	0.0000000000000000e+00
NODE 257  	COORD	2.0000000000000007e-02	5.4000000000000004e-01	0.0000000000000000e+00
NODE 258  	COORD	2.0000000000000004e-02	5.5000000000000004e-01	0.0000000000000000e+00
NODE 259  	COORD	2.0000000000000007e-02	5.6000000000000005e-01	0.0000000000000000e+00
NODE 260  	COORD	2.0000000000000004e-02	5.7000000000000017e-01	0.0000000000000000e+00
NODE 261  	COORD	2.0000000000000004e-02	5.8000000000000029e-01	0.0000000000000000e+00
NODE 262  	COORD	2.0000000000000018e-02	5.8999999999999997e-01	0.0000000000000000e+00
NODE 263  	COORD	2.0000000000000007e-02	5.9999999999999998e-01	0.0000000000000000e+00
NODE 264  	COORD	2.0000000000000011e-02	6.0999999999999999e-01	0.0000000000000000e+00
NODE 265  	COORD	2.0000000000000004e-02	6.2000000000000000e-01	0.0000000000000000e+00
NODE 266  	COORD	2.0000000000000004e-02	6.3000000000000012e-01	0.0000000000000000e+00
NODE 267  	COORD	2.0000000000000018e-02	6.4000000000000001e-01	0.0000000000000000e+00
NODE 268  	COORD	2.0000000000000007e-02	6.4999999999999980e-01	0.0000000000000000e+00
NODE 269  	COORD	2.0000000000000011e-02	6.5999999999999981e-01	0.0000000000000000e+00
NODE 270  	COORD	2.0000000000000004e-02	6.6999999999999982e-01	0.0000000000000000e+00
NODE 271  	COORD	2.0000000000000018e-02	6.7999999999999994e-01	0.0000000000000000e+00
NODE 272  	COORD	2.0000000000000011e-02	6.8999999999999995e-01	0.0000000000000000e+00
NODE 273  	COORD	2.0000000000000018e-02	6.9999999999999996e-01	0.0000000000000000e+00
NODE 274  	COORD	2.0000000000000011e-02	7.0999999999999996e-01	0.0000000000000000e+00
NODE 275  	COORD	2.0000000000000014e-02	7.1999999999999997e-01	0.0000000000000000e+00
NODE 276  	COORD	2.0000000000000011e-02	7.2999999999999998e-01	0.0000000000000000e+00
NODE 277  	COORD	2.0000000000000011e-02	7.3999999999999999e-01	0.0000000000000000e+00
NODE 278  	COORD	2.0000000000000018e-02	7.5000000000000000e-01	0.0000000000000000e+00
NODE 279  	COORD	2.0000000000000018e-02	7.6000000000000001e-01	0.0000000000000000e+00
NODE 280  	COORD	2.0000000000000014e-02	7.7000000000000002e-01	0.0000000000000000e+00
NODE 281  	COORD	2.0000000000000011e-02	7.8000000000000003e-01	0.0000000000000000e+00
NODE 282  	COORD	2.0000000000000011e-02	7.9000000000000004e-01	0.0000000000000000e+00
NODE 283  	COORD	2.0000000000000018e-02	8.0000000000000004e-01	0.0000000000000000e+00
NODE 284  	COORD	2.0000000000000014e-02	8.1000000000000005e-01	0.0000000000000000e+00
NODE 285  	COORD	2.0000000000000025e-02	8.2000000000000017e-01	0.0000000000000000e+00
NODE 286  	COORD	2.0000000000000014e-02	8.2999999999999974e-01	0.0000000000000000e+00
NODE 287  	COORD	2.0000000000000014e-02	8.3999999999999997e-01	0.0000000000000000e+00
NODE 288  	COORD	2.0000000000000011e-02	8.4999999999999998e-01	0.0000000000000000e+00
NODE 289  	COORD	2.0000000000000011e-02	8.5999999999999999e-01	0.0000000000000000e+00
NODE 290  	COORD	2.0000000000000025e-02	8.7000000000000000e-01	0.0000000000000000e+00
NODE 291  	COORD	2.0000000000000014e-02	8.7999999999999978e-01	0.0000000000000000e+00
NODE 292  	COORD	2.0000000000000021e-02	8.9000000000000001e-01	0.0000000000000000e+00
NODE 293  	COORD	2.0000000000000011e-02	9.0000000000000002e-01	0.0000000000000000e+00
NODE 294  	COORD	2.0000000000000025e-02	9.1000000000000003e-01	0.0000000000000000e+00
NODE 295  	COORD	2.0000000000000025e-02	9.2000000000000004e-01	0.0000000000000000e+00
NODE 296  	COORD	2.0000000000000014e-02	9.2999999999999983e-01	0.0000000000000000e+00
NODE 297  	COORD	2.0000000000000014e-02	9.3999999999999995e-01	0.0000000000000000e+00
